username,cantidad_publicaciones,cantidad_seguidores,cantidad_seguidos,url_imagen,cantidad_caracteres,cantidad_hashtags,fecha_publicacion,cantidad_likes
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47689968_215578339392230_6381679469652585154_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=QqNZ45-AHSEAX-njN3q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0OTE4NjA4OTg0Nzg2NTU2MQ%3D%3D.2-ccb7-5&oh=00_AfAPWq0zkF8etR2SXyySStYd4jfD4DnOqF0C7Ebky1a48Q&oe=63A77B2A&_nc_sid=30a2ef,9,0,2019-01-04,5652595
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47586223_302533547064448_6650347967965460506_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=t8u2TCj3cMMAX9Ufoc2&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0ODk0OTg2NTY4MTgyMDg2Nw%3D%3D.2-ccb7-5&oh=00_AfBSVPOxZ3mwkA3W2wd8Ff02pRsnIVpcmlJiUcU91C10ZA&oe=63A8A3B5&_nc_sid=30a2ef,113,0,2019-01-03,7508041
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47581533_1643681279067100_8485514514604660615_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PIu9O3YT1HoAX-29WOR&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0NzgwNTIwODMyNzM1NDg3Nw%3D%3D.2-ccb7-5&oh=00_AfC3vu3MiplFJBQqs0X6T0Gis50ggaQixH5FeKKgDnXy1A&oe=63A89721&_nc_sid=30a2ef,38,1,2019-01-02,7330106
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/49858192_1243635555761578_4872671762450758179_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Pr0Ee3q_wNUAX-vdL7a&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0NzI0ODk5Mzg3MjM5MTM1Mw%3D%3D.2-ccb7-5&oh=00_AfB5A2A9eKAZSXhYwl9MSxsevagI4IXF1Bngkdkui2RRVQ&oe=63A8C235&_nc_sid=30a2ef,19,0,2019-01-01,6944566
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/46921983_599450363822829_699384970981449169_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=WWLpjTSuw-IAX_x94jD&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0Njc2MDMwMzk3OTA3MTI3Nw%3D%3D.2-ccb7-5&oh=00_AfDkpF-f_58qkU1XLrvUoFBfagarKWNLzIlECfS1jE7QBg&oe=63A7934D&_nc_sid=30a2ef,18,0,2018-12-31,9630125
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47586098_330308444478801_3774752111724762000_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=daHoITZqMqkAX-YK1G6&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0NjY1NDA2ODg3NzM1NDMwNQ%3D%3D.2-ccb7-5&oh=00_AfDm8Gh6fh9z6ZzWzAXiKlaj-O0FImqGoV6ERycfwwlcnw&oe=63A8C530&_nc_sid=30a2ef,18,0,2018-12-31,7655630
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47584836_2328002394100302_4362978727934541017_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=EVR9NHos2g8AX-FpZJQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0NjUwODk3NzQ0OTc2OTMzOA%3D%3D.2-ccb7-5&oh=00_AfCAtVRAzSXoeY9FxfspHyfpUewX2mY93C3KDGJJONaMDA&oe=63A84317&_nc_sid=30a2ef,12,0,2018-12-31,11293463
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/46538992_774213919606190_8158913994342635800_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_lpl2O7FJTAAX9tPgnT&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0NTc1NzMwNjY5MjE2MTIwNw%3D%3D.2-ccb7-5&oh=00_AfCO0hXN8kThAkg0wDVarYpL5E4x2ozxLQZQ_ygxNMf0CQ&oe=63A88CF6&_nc_sid=30a2ef,38,0,2018-12-30,4117908
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47447521_369317406966617_3595952607940394854_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=825mOz15IBYAX_GIH3e&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0NTE0NjI2NDA2OTAxMDAzNA%3D%3D.2-ccb7-5&oh=00_AfALi_wokBEoMSP6NoCLRjqNgxITpcBrX0X9coggyjKLqg&oe=63A759DB&_nc_sid=30a2ef,94,1,2018-12-29,7043198
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47690217_264614320901488_4409308736869212202_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=p7BUH6Xw4T4AX9Dqt8z&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0Mzc2NjI5ODIyMzc3MTc3Ng%3D%3D.2-ccb7-5&oh=00_AfDdQIhgEjua-e-kHVnIyukAROb154e4TnV4YIcMYNx8Qw&oe=63A7AD12&_nc_sid=30a2ef,94,1,2022-12-17,4700646
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47690456_2843312779019613_8813821977447180321_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=oazoVrxn0qcAX-kyqkf&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0MzQ5NjkxMzIxOTMyNTU1Nw%3D%3D.2-ccb7-5&oh=00_AfBZGjG2tdDuPt-KDBQngdgViPE-pFpGCpZ25Wmx_jzX9Q&oe=63A76C90&_nc_sid=30a2ef,122,0,2018-12-27,5578379
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47582258_2271574063075205_7626108027619382132_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sHaW3Ixbi1IAX9xlJqk&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0Mjk5ODAyNDE0NTg5MjQwNQ%3D%3D.2-ccb7-5&oh=00_AfAaMnLn-raOdJNwaV0WxHhYD_R6a6tvJAitkr_8BaVjEA&oe=63A877BE&_nc_sid=30a2ef,44,1,2018-12-26,4301828
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/45602522_591688127930410_472309330544169818_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LLjuEiJP9bEAX8zrmvB&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0MTYwNzQxMTQ4ODExNjkxNw%3D%3D.2-ccb7-5&oh=00_AfDCfvMYJ-YdQXWn0f3fDwOn7DBoOb7Efd5QfzAIN-U8TA&oe=63A8815E&_nc_sid=30a2ef,33,0,2018-12-24,12238608
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47217322_317729088840726_907778851618949344_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=QAZu3iI3GRcAX8ObxIu&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0MTMyNzcxMDM2NjQ0NTQ2Mg%3D%3D.2-ccb7-5&oh=00_AfAT9GS7ElBJwy_xwy2JO1UcQK-jslGDLMSpA01SQlwOsQ&oe=63A80212&_nc_sid=30a2ef,2,0,2018-12-24,6512630
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47125860_667623113635423_4844794735947598056_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=4YARrzxBQeoAX-um_OE&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTk0MDI4NTc4MTA3MTM5NTMwMg%3D%3D.2-ccb7-5&oh=00_AfBJ2LWphdme4oiNWeDZ5s4HDiZ6-Byg87fQLopX9E9Htw&oe=63A7DA63&_nc_sid=30a2ef,45,0,2018-12-22,4448318
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/46392583_518380015319061_1843734310289219130_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=1DXUQCQhq0QAX-ClV1I&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTkzOTQwNTQ0MDA4OTc1MTAwNg%3D%3D.2-ccb7-5&oh=00_AfBGjRfv2_QHmW5kTOGexH8nGFkf9ultGUz9UFppfvdjsw&oe=63A846FA&_nc_sid=30a2ef,124,3,2018-12-21,2889976
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/46919904_1138994032930126_1859516765123105432_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RmN6J_t7pUYAX_QtuPf&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTkzODczMjU1MDM1NjczMzU3Ng%3D%3D.2-ccb7-5&oh=00_AfCGLa6i8GKiL75pVNfdOzJb0IqSasHfeJD1VvCECqYKkg&oe=63A90378&_nc_sid=30a2ef,36,0,2018-12-20,4501034
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/47003024_504480090038927_5471221547371870194_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=IqH4fiVwzREAX_KsvoH&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTkzNTIwMjk3NTk5NTg3MDM5NA%3D%3D.2-ccb7-5&oh=00_AfAKSpdZxmpESktj6HLq4TUNhQJn6pJ6qMBfAcdRF7exZQ&oe=63A78032&_nc_sid=30a2ef,71,1,2018-12-15,4199109
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/45499094_2437172669688499_7951331260572363565_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=B24qZbYhwP0AX-E7WtL&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTkzMzA0ODYxMjA3MDMzNjYxMg%3D%3D.2-ccb7-5&oh=00_AfAhEYj_8KYrT7-_4hQilny2qRZVuwEZDkQ86t536dHFHQ&oe=63A77026&_nc_sid=30a2ef,75,1,2018-12-12,4314404
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/46376439_349286129200479_791523019062211380_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=DadOXYqbdCQAX-SVb3q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTkzMjExMzY0NTgwNzA2MDAwNQ%3D%3D.2-ccb7-5&oh=00_AfCkjd22W45PgLO6bqrftb--0Pe9T8AHdWDt_fGo2qPzhg&oe=63A7D570&_nc_sid=30a2ef,20,0,2018-12-11,8916360
cristiano,3414,520551404,520,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/46117949_369309773636488_7368762641389674559_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=GZIFluwbNgIAX-4LNOb&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTkzMTI4Njc4OTMzOTg3NjU3OA%3D%3D.2-ccb7-5&oh=00_AfDm_0eDnr7rV0Z2g-cMRJVPOCg6UtOWowcIuy42_Y5Cbw&oe=63A8007B&_nc_sid=30a2ef,10,0,2018-12-10,6838316
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/23101038_143346659636157_6323545723598012416_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Fu0aLKCB-wUAX_um_o-&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzOTE4MjA4NzEwNTYwNzE3NA%3D%3D.2-ccb7-5&oh=00_AfBumABcCwhQrGbjiuMJRSPB5zZvTp8vA-HcMDW2aoxJ6w&oe=63A83DA5&_nc_sid=30a2ef,40,0,2017-11-02,955621
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/23164822_1168411716625956_4612559228228337664_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4vrhz1t5RVUAX_X6rQL&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzOTE4MTk2OTAwMjUxMDQ1OA%3D%3D.2-ccb7-5&oh=00_AfAOIIH-0EI3VmuanXI3MRZzB7tcYLOzz9rA7Of39hqRlQ&oe=63A8A739&_nc_sid=30a2ef,40,0,2017-11-02,982042
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/23160969_1945337372386302_2316903005267427328_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=gKvk1TM47XoAX_L5xAz&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzODUzNTY0NDQ0NzczMDg5NQ%3D%3D.2-ccb7-5&oh=00_AfADVJNRRXTIDeds8zSsgIcBNx_bTY_ZDVsBjWnkZtOWGg&oe=63A7EC7B&_nc_sid=30a2ef,136,2,2017-11-01,1386341
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/23098620_510385999346316_5687819542210805760_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=BPUyDMIfN80AX9N1VfM&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzODUzNTMyNTIxOTE2MDEwOA%3D%3D.2-ccb7-5&oh=00_AfDedzfxROwqA9Ww4CLYGoFDpORhUwnYFSlRua1Q7Ti4OQ&oe=63A8F5E0&_nc_sid=30a2ef,136,2,2017-11-01,996542
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/23161527_136284887024466_6391248671769362432_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=iK7aajLHaJgAX-4LuXK&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzODUzNTAzODgxNTMyMzAwOA%3D%3D.2-ccb7-5&oh=00_AfD8JDBFgg9MsZz8U2SMRYci6cMhieZ79Q6tn-0WpgCTRw&oe=63A76675&_nc_sid=30a2ef,136,2,2017-11-01,1205655
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/22711021_152449665492373_7629952750725365760_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=8L6RS1DK6qcAX-DQE5o&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzNDU3ODMzMDMyNTY2NjM4NQ%3D%3D.2-ccb7-5&oh=00_AfArCp1MwWPk2fS2tsCkODqXXrliuiFSwzd-myrUISZglA&oe=63A766DC&_nc_sid=30a2ef,35,1,2017-10-27,1472014
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/22710995_297804090704532_6103028122502823936_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=JeJViTOclGYAX8HP4zC&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzNDU3ODE1MDg2ODM0Mzk3NQ%3D%3D.2-ccb7-5&oh=00_AfBhO6G97xoJvXqUR9CVcbPWt4CsNPthdHAoVYg4fDHi4A&oe=63A80A2E&_nc_sid=30a2ef,35,1,2017-10-27,1134489
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/22802225_128973507860244_7889587024166912000_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3eukvIFBIwEAX8aOCkH&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYzNDU3NzkxMjEyMDA3MDY3MA%3D%3D.2-ccb7-5&oh=00_AfAnJ-tyeIvN9VC_bOj9lSCk31SPPpMdj7Y7D5zm45Uhsg&oe=63A88721&_nc_sid=30a2ef,35,1,2017-10-27,1476151
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/22580955_1472990196110090_5042866289308073984_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=5EdXNNDnOeMAX98fgaf&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYyOTE0MTc0NzI1MDQyNDMwOA%3D%3D.2-ccb7-5&oh=00_AfDYqtroYVXB_cSIFg8XjS01KI7ky8DNtQ-SXni52UZEIQ&oe=63A855F6&_nc_sid=30a2ef,35,1,2017-10-19,889621
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/22636855_139933609968258_684783860482834432_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=nWw-1UrfOYcAX8g6FJx&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTYyOTE0MTU5MTM5MDA5Mjk5Ng%3D%3D.2-ccb7-5&oh=00_AfBAeMsl50Ir8yHQhy-I8y2F7ti3mWNRbcRMTMTkHUfVtw&oe=63A8A040&_nc_sid=30a2ef,35,1,2017-10-19,767412
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21107698_1509596259087290_4013755562129883136_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Of5B8eM9KpYAX8iZ8TC&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTU4OTE1NTE5OTQyMzc0ODgzOA%3D%3D.2-ccb7-5&oh=00_AfB1p5MAUFkcZtb1p_79jRBNDhUbdtJKdCX7tOHBt8eqYQ&oe=63A78648&_nc_sid=30a2ef,68,0,2017-08-25,1674788
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21041355_1241946275915789_1535356465068376064_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ed15N0fre60AX_CssZv&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTU4OTE1NDE0ODQ3MzgxMjEzNw%3D%3D.2-ccb7-5&oh=00_AfBQ5XUW9-0HMPa3D1DNI-y2VSThTIMKVX3tLhis-Rs4LQ&oe=63A8F303&_nc_sid=30a2ef,83,0,2017-08-25,1630340
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/20987570_1197382887032556_6941634952496676864_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=I25dOeKtxbQAX_aJeG9&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTU4ODkwMzE0NTI4MzUwNjI4MA%3D%3D.2-ccb7-5&oh=00_AfAzTTEriSQ7Qn8tBYPntyjfc3XP9LBRKhl9uRjCXNN9BA&oe=63A80E6F&_nc_sid=30a2ef,149,2,2017-08-25,1175410
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/20986936_169380306952828_735897325674692608_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=pRtYHkTLfQYAX--ORsl&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTU4Nzg0OTEzMTU0NDI4NDg3Mg%3D%3D.2-ccb7-5&oh=00_AfD8qDQM9UE96hwhasOQMZYO9C4Xj8yAB-cArtzV3lcEFA&oe=63A7E5B3&_nc_sid=30a2ef,149,2,2017-08-23,1871047
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21041739_126118688026384_739808657901879296_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Or65sletoJAAX84UPpE&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTU4Nzg0ODk4NDM0MTA3MzcyNQ%3D%3D.2-ccb7-5&oh=00_AfAPpDpuy2YWFfIpx86BW4KrCXCQVYPoeNvzoHPqy3R7fA&oe=63A8EC8C&_nc_sid=30a2ef,149,2,2017-08-23,2527897
taylorswift,562,237240358,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/20986875_356374334795112_1805013542911344640_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=8RYVIpk-PJIAX8w1vtu&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTU4Nzg0ODkwMTYzNzg3NTY0OA%3D%3D.2-ccb7-5&oh=00_AfAA7yNO8DmNJTehEGTAYWBLBL3uRMvOsbpfAlL0ecKsDg&oe=63A946E2&_nc_sid=30a2ef,149,2,2017-08-23,1703711
selenagomez,1849,365362004,234,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21147615_1048248641944301_3236893594300186624_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=9u2vSqscOc8AX_hmJ9e&tn=Va1NkS1vGoIBKgP-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=OTg2MzgwMjE3MTc1NjUxMjMx.2-ccb7-5&oh=00_AfCVEdlSkiQ4_BZrTo-Tqm7M8AXcpb8HvrNCf32kkMXBRQ&oe=63A8EA7C&_nc_sid=30a2ef,39,1,2015-05-16,1123953
selenagomez,1849,365362004,234,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21224275_506563216355035_3720383285491138560_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=raLZAI0mq7oAX-knSX-&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=OTg1NjY1NDg4OTY2NzkyMTA2.2-ccb7-5&oh=00_AfBVF9Mb9ee5GI4cSuHemWhWpm4leZ6HjFLxpyqnvxPYZg&oe=63A84B6D&_nc_sid=30a2ef,66,3,2015-05-15,1231289
selenagomez,1849,365362004,234,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21042746_160233311199676_8161979845853577216_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=bhYvVd1IHoEAX_IDVQ2&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=OTg0MjkxNjA1MjgxOTExMzAz.2-ccb7-5&oh=00_AfAuKwYB30tP5Bgrb7LR6JNiswojegxIGsXODyV9lTMwSg&oe=63A8C622&_nc_sid=30a2ef,22,0,2015-05-13,2262233
selenagomez,1849,365362004,234,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-15/21147809_2001509966802532_926198934194356224_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tdYvf-nvz6MAX_jtXEo&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=OTgyMDcxMzYyNDYzNjA5Mjkw.2-ccb7-5&oh=00_AfCH9hCTCS3ct1OYyomnGcKvC0JuL46tU8ImzNUBoJcFeg&oe=63A915DF&_nc_sid=30a2ef,5,0,2015-05-10,1240446
